run_id,split,run_role,pair_id,condition,root_cause_service,fault_type,fault_family,is_fault,timestamp,frontend__cpu,frontend-proxy__cpu,checkout__cpu,payment__cpu,cart__cpu,currency__cpu,shipping__cpu,product-catalog__cpu,recommendation__cpu,email__cpu,ad__cpu,quote__cpu,frontend__memory,frontend-proxy__memory,checkout__memory,payment__memory,cart__memory,currency__memory,shipping__memory,product-catalog__memory,recommendation__memory,email__memory,ad__memory,quote__memory,frontend__request_rate,frontend-proxy__request_rate,checkout__request_rate,payment__request_rate,cart__request_rate,currency__request_rate,shipping__request_rate,product-catalog__request_rate,recommendation__request_rate,email__request_rate,ad__request_rate,quote__request_rate,frontend__has_requests,frontend-proxy__has_requests,checkout__has_requests,payment__has_requests,cart__has_requests,currency__has_requests,shipping__has_requests,product-catalog__has_requests,recommendation__has_requests,email__has_requests,ad__has_requests,quote__has_requests,frontend__latency_ms,frontend-proxy__latency_ms,checkout__latency_ms,payment__latency_ms,cart__latency_ms,currency__latency_ms,shipping__latency_ms,product-catalog__latency_ms,recommendation__latency_ms,email__latency_ms,ad__latency_ms,quote__latency_ms,frontend__error_rps,frontend-proxy__error_rps,checkout__error_rps,payment__error_rps,cart__error_rps,currency__error_rps,shipping__error_rps,product-catalog__error_rps,recommendation__error_rps,email__error_rps,ad__error_rps,quote__error_rps,frontend__error_rate,frontend-proxy__error_rate,checkout__error_rate,payment__error_rate,cart__error_rate,currency__error_rate,shipping__error_rate,product-catalog__error_rate,recommendation__error_rate,email__error_rate,ad__error_rate,quote__error_rate
checkout_latency_500_004,train,fault,checkout_latency_500_004,fault,checkout,latency,checkout_latency_500,1,2026-08-17T02:36:54.222815+00:00,8.826412702864554,5.992709003929657,0.0306046432137439,22.539667097862377,0.7142456822676873,2.582562310316798,2.422831987259105,15.425505934308026,6.148510524435262,7.257876720202653,3.174562872101516,4.204903875764819,73.15,56.43229166666666,8.11767578125,90.52455357142856,36.4599609375,49.90234375,64.39453125,24.7894287109375,13.5078125,86.46484375,95.58203125,71.728515625,6.722151088348271,4.881562099871958,0.4401408450704225,0.4001280409731114,2.600832266325224,1.0803457106274006,0.920294494238156,3.080985915492957,0.1600512163892445,0.4401408450704225,0.1200384122919334,0.4801536491677336,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,163.8375983928714,188.81021311482203,850.5334872727029,2.909464600000501,14.525716923075493,0.1132573333333126,14.543192521762611,63.695100922056426,23.069294000008085,146.30413300002164,209.74817233333303,5.390062833321281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
checkout_latency_500_004,train,fault,checkout_latency_500_004,fault,checkout,latency,checkout_latency_500,1,2026-08-17T02:36:59.274406+00:00,8.826412702864554,5.992709003929657,0.0306046432137439,22.539667097862377,0.7142456822676873,2.582562310316798,2.422831987259105,15.425505934308026,6.148510524435262,7.257876720202653,3.174562872101516,4.204903875764819,73.15,56.43229166666666,8.11767578125,90.52455357142856,36.4599609375,49.90234375,64.39453125,24.7894287109375,13.5078125,86.46484375,95.58203125,71.728515625,6.161725283079263,5.161445204657305,0.360100828231905,0.4801344376425399,2.3606609850758216,1.0402912815588363,0.840235265874445,3.0008402352658745,0.1600448125475133,0.4001120313687833,0.1200336094106349,0.4401232345056616,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,171.08068370132827,176.2456899225683,892.9040885557316,2.624959000000672,15.857194915252922,0.1299553076922848,13.579686238115842,62.9535240266509,23.069294000008085,160.61956970002504,209.74817233333303,5.497088181807405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
checkout_latency_500_004,train,fault,checkout_latency_500_004,fault,checkout,latency,checkout_latency_500,1,2026-08-17T02:37:04.194424+00:00,8.826654058656823,5.992643501662491,0.0314701681558091,22.545353678500007,0.7143716761892474,2.5826031544339565,2.4228688171815964,15.424598657055238,6.148174492519966,7.258227994046967,3.1744568501674104,4.204768710294202,73.15625,56.73611111111111,8.4075927734375,73.03013392857143,36.3037109375,49.90234375,64.140625,25.5950927734375,13.5078125,86.48046875,95.49609375,73.18359375,6.68213828425096,5.201664532650448,0.4001280409731114,0.4801536491677336,2.440781049935979,1.120358514724712,0.920294494238156,3.000960307298336,0.1600512163892445,0.4401408450704225,0.1600512163892445,0.4801536491677336,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,159.88252767666438,174.61243076936267,868.9197763001546,2.5871296666670487,16.781475409833654,0.1195374285714072,12.578376739168206,64.60015208000064,23.069294000008085,146.41828972727737,159.09797824999987,6.466468916662659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
checkout_latency_500_005,train,fault,checkout_latency_500_005,fault,checkout,latency,checkout_latency_500,1,2026-08-17T02:44:05.866638+00:00,8.829170457637641,5.996464083673295,0.0038851118168948,22.69368162061829,0.7243614371911231,2.5861774481705595,2.4243223424716605,15.431836267656,6.153802511010524,7.266467406159938,3.171632489494364,4.215730445266494,73.25,56.966145833333336,7.9376220703125,68.36216517857143,36.92626953125,49.765625,64.12109375,25.3631591796875,13.5078125,86.546875,94.72916666666666,45.17578125,7.121139382301169,4.640742518803009,0.2800448071691471,0.3600576092174748,2.360377660425668,1.0001600256040968,0.7601216194591135,3.960633701392223,0.4000640102416387,0.3600576092174748,0.0800128020483277,0.3600576092174748,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,352.0233592527882,314.1651637930551,2146.393625142585,12.6394050000001,25.118252542370563,0.3577083199999856,732.1780636315733,82.31344052520845,34.4507585000014,102.09990522224042,18.898056000001816,155.2268551111144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
checkout_latency_500_005,train,fault,checkout_latency_500_005,fault,checkout,latency,checkout_latency_500,1,2026-08-17T02:44:10.808170+00:00,8.829170457637641,5.996464083673295,0.0038851118168948,22.69368162061829,0.7243614371911231,2.5861774481705595,2.4243223424716605,15.431836267656,6.153802511010524,7.266467406159938,3.171632489494364,4.215730445266494,73.25,56.966145833333336,7.9376220703125,68.36216517857143,36.92626953125,49.765625,64.12109375,25.3631591796875,13.5078125,86.546875,94.72916666666666,45.17578125,5.2819014845344325,3.76135408747149,0.1600576207434676,0.1600576207434676,1.8006482333640113,0.7602736985314714,0.6002160777880037,3.401224440798688,0.2801008363010684,0.1600576207434676,0.0800288103717338,0.2801008363010684,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,203.5678628030388,308.10394680848776,2228.665676249657,2.71559950000119,25.35100888888684,0.1802643157894953,576.0395844666531,84.4553032352697,33.48156442857414,73.08359049999854,22.877448000002914,127.04986157141892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
checkout_latency_500_005,train,fault,checkout_latency_500_005,fault,checkout,latency,checkout_latency_500,1,2026-08-17T02:44:15.937025+00:00,8.829117274310788,5.996339008539622,0.0045421632569705,22.69662627380423,0.7245204902905829,2.586161732903889,2.424321630023403,15.431227840173042,6.153402362984483,7.266361139190638,3.1717875673511933,4.215735435662137,73.1625,57.29600694444444,7.99560546875,80.32924107142857,36.875,49.7265625,64.2578125,24.7955322265625,13.5078125,86.5234375,94.67317708333334,63.759765625,4.961190685764583,4.201008241978075,0.2400576138273185,0.2800672161318716,1.8004321037048892,0.8402016483956148,0.4801152276546371,2.960710570536929,0.2400576138273185,0.2400576138273185,0.0800192046091061,0.2400576138273185,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,244.5404224516272,206.10259047620704,1973.5622721665227,2.3701065714288103,15.61723999999829,0.1716839047619622,637.4758706666349,84.08123501348862,35.938093000004294,61.635069999999054,9.526960499999404,234.22095516665527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
checkout_latency_500_005,train,fault,checkout_latency_500_005,fault,checkout,latency,checkout_latency_500,1,2026-08-17T02:44:20.876303+00:00,8.829117274310788,5.996339008539622,0.0045421632569705,22.69662627380423,0.7245204902905829,2.586161732903889,2.424321630023403,15.431227840173042,6.153402362984483,7.266361139190638,3.1717875673511933,4.215735435662137,73.1625,57.29600694444444,7.99560546875,80.32924107142857,36.875,49.7265625,64.2578125,24.7955322265625,13.5078125,86.5234375,94.67317708333334,63.759765625,5.440435234818786,4.640371229698376,0.2400192015361228,0.2400192015361228,1.600128010240819,0.7200576046083687,0.4800384030722457,2.8802304184334746,0.2800224017921433,0.2400192015361228,0.0800064005120409,0.2400192015361228,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,231.17715955148452,147.30376724136093,1973.5622721665227,1.970180500000424,12.945797499999388,0.1639041666667711,596.4083654999934,83.42168337496554,33.47633171429126,51.48203799997766,9.526960499999404,178.30797149999609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
checkout_latency_500_005,train,fault,checkout_latency_500_005,fault,checkout,latency,checkout_latency_500,1,2026-08-17T02:44:25.869728+00:00,8.828928971427247,5.996587432372659,0.0054032597391317,22.70315640394044,0.7246896301511803,2.586045000083592,2.4244972412764687,15.431111162611424,6.153543463248992,7.267130208929847,3.1716981528298653,4.215486846284104,73.15937500000001,56.45399305555555,8.197021484375,90.18136160714286,37.0458984375,49.7265625,64.2578125,25.048828125,13.51015625,86.5234375,94.70833333333334,66.69921875,4.920196807872315,4.6801872074883,0.2400096003840153,0.2400096003840153,1.7600704028161127,0.6800272010880435,0.4800192007680307,2.80011200448018,0.2000080003200127,0.2400096003840153,0.1600064002560102,0.2400096003840153,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,146.9126121788867,126.29941880344772,1150.709789333244,1.957493166667215,12.075461363634034,0.1470273529413211,208.917300083324,79.2292368714259,17.128590800001984,51.55094566665745,6.647478999999293,124.40768516667109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
checkout_latency_500_005,train,fault,checkout_latency_500_005,fault,checkout,latency,checkout_latency_500,1,2026-08-17T02:44:30.917036+00:00,8.828928971427247,5.996587432372659,0.0054032597391317,22.70315640394044,0.7246896301511803,2.586045000083592,2.4244972412764687,15.431111162611424,6.153543463248992,7.267130208929847,3.1716981528298653,4.215486846284104,73.15937500000001,56.45399305555555,8.197021484375,90.18136160714286,37.0458984375,49.7265625,64.2578125,25.048828125,13.51015625,86.5234375,94.70833333333334,66.69921875,5.040806529044646,4.560729716754681,0.2000320051208193,0.2000320051208193,1.360217634821571,0.5200832133141302,0.4400704112658025,2.160345655304849,0.1600256040966554,0.2000320051208193,0.1600256040966554,0.2400384061449831,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,127.99559486509908,154.5854649123115,1173.880769199878,1.7040403999999398,11.475138235290457,0.1711556153847416,216.11253581818627,33.36745974078345,16.26875375000236,40.41300039999187,6.647478999999294,122.8732711666768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
checkout_latency_500_005,train,fault,checkout_latency_500_005,fault,checkout,latency,checkout_latency_500,1,2026-08-17T02:44:36.076567+00:00,8.827822774317386,5.996122262696418,0.0059868988137955,22.70578593992667,0.7247145727929954,2.5859753374174432,2.4244685833699293,15.428948267991736,6.153073083169522,7.266959578484927,3.171258162888317,4.215021591414915,73.1515625,56.40625,8.1390380859375,72.12890625,36.88232421875,51.2109375,64.12109375,24.8077392578125,13.509375000000002,87.0234375,94.84765625,67.744140625,5.520220808832353,4.440177607104284,0.2000080003200127,0.2000080003200127,1.5200608024320972,0.4800192007680307,0.4400176007040282,1.9600784031361247,0.1600064002560102,0.2000080003200127,0.1200048001920076,0.2400096003840153,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,118.19573202175904,155.94818918922968,1173.8807691998782,1.70404039999994,10.422065789470492,0.0859521666667693,216.11253581818625,32.67660400002562,16.26875375000236,40.41300039999187,5.237693999998252,122.8732711666768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
checkout_latency_500_005,train,fault,checkout_latency_500_005,fault,checkout,latency,checkout_latency_500,1,2026-08-17T02:44:40.840279+00:00,8.827822774317386,5.996122262696418,0.0059868988137955,22.70578593992667,0.7247145727929954,2.5859753374174432,2.4244685833699293,15.428948267991736,6.153073083169522,7.266959578484927,3.171258162888317,4.215021591414915,73.1515625,56.40625,8.1390380859375,72.12890625,36.88232421875,51.2109375,64.12109375,24.8077392578125,13.509375000000002,87.0234375,94.84765625,67.744140625,5.600448035842867,4.440355228418273,0.1600128010240819,0.1600128010240819,1.4401152092167373,0.4800384030722457,0.3600288023041843,1.8801504120329624,0.1600128010240819,0.1600128010240819,0.0800064005120409,0.2000160012801023,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,68.7483384928532,128.80503603604598,683.3349485001527,3.057750500000111,7.4371888888874516,0.1155754166667553,14.675955333349217,30.54570919153512,16.26875375000236,37.67304374999367,3.767997499999183,11.864051600010134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
