run_id,split,run_role,pair_id,condition,root_cause_service,fault_type,fault_family,is_fault,timestamp,frontend__cpu,frontend-proxy__cpu,checkout__cpu,payment__cpu,cart__cpu,currency__cpu,shipping__cpu,product-catalog__cpu,recommendation__cpu,email__cpu,ad__cpu,quote__cpu,frontend__memory,frontend-proxy__memory,checkout__memory,payment__memory,cart__memory,currency__memory,shipping__memory,product-catalog__memory,recommendation__memory,email__memory,ad__memory,quote__memory,frontend__request_rate,frontend-proxy__request_rate,checkout__request_rate,payment__request_rate,cart__request_rate,currency__request_rate,shipping__request_rate,product-catalog__request_rate,recommendation__request_rate,email__request_rate,ad__request_rate,quote__request_rate,frontend__has_requests,frontend-proxy__has_requests,checkout__has_requests,payment__has_requests,cart__has_requests,currency__has_requests,shipping__has_requests,product-catalog__has_requests,recommendation__has_requests,email__has_requests,ad__has_requests,quote__has_requests,frontend__latency_ms,frontend-proxy__latency_ms,checkout__latency_ms,payment__latency_ms,cart__latency_ms,currency__latency_ms,shipping__latency_ms,product-catalog__latency_ms,recommendation__latency_ms,email__latency_ms,ad__latency_ms,quote__latency_ms,frontend__error_rps,frontend-proxy__error_rps,checkout__error_rps,payment__error_rps,cart__error_rps,currency__error_rps,shipping__error_rps,product-catalog__error_rps,recommendation__error_rps,email__error_rps,ad__error_rps,quote__error_rps,frontend__error_rate,frontend-proxy__error_rate,checkout__error_rate,payment__error_rate,cart__error_rate,currency__error_rate,shipping__error_rate,product-catalog__error_rate,recommendation__error_rate,email__error_rate,ad__error_rate,quote__error_rate
healthy_control_cart_context_001,train,healthy,,healthy,healthy,none,healthy,0,2026-08-16T20:42:46.495102+00:00,9.02987609650256,6.091750616750843,10.269089416027573,10.181661358219454,0.2029235901663062,2.6118294255021226,2.4513080723162948,14.948187792859624,6.201308177403334,7.316418066349127,3.423975270638517,4.089113882752943,74.2296875,61.54947916666666,29.6173095703125,84.77957589285714,34.89501953125,54.04296875,67.08984375,24.3560791015625,14.09140625,84.20703125,94.95703125,72.919921875,5.001000200040007,3.240648129625925,0.2800560112022404,0.3200640128025604,1.7603520704140827,0.8801760352070412,0.5201040208041607,2.1604320864172832,0.2400480096019203,0.2800560112022404,0.0,0.2800560112022404,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,60.86234554401704,104.04769135797169,121.21541614285005,3.4258259999999154,4.96895681818174,0.1386291363636422,10.705635769234506,95.08290059259322,16.992183333333138,17.958363428595472,0.0,8.185621857135889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
healthy_control_cart_context_001,train,healthy,,healthy,healthy,none,healthy,0,2026-08-16T20:42:51.525164+00:00,9.02987609650256,6.091750616750843,10.269089416027573,10.181661358219454,0.2029235901663062,2.6118294255021226,2.4513080723162948,14.948187792859624,6.201308177403334,7.316418066349127,3.423975270638517,4.089113882752943,74.2296875,61.54947916666666,29.6173095703125,84.77957589285714,34.89501953125,54.04296875,67.08984375,24.3560791015625,14.09140625,84.20703125,94.95703125,72.919921875,5.44130591341922,5.121229094982795,0.2400576138273185,0.2800672161318716,1.5203648875730174,0.7201728414819556,0.5601344322637433,2.3605665359686325,0.2000480115227654,0.2400576138273185,0.0,0.2400576138273185,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,58.0986253603142,78.6708203124763,164.71134799998254,3.751295428571341,6.5264210526314335,0.2376130000000166,9.73535257142326,89.58593423728881,17.52379779999901,40.491935500002,0.0,7.466823833325179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
healthy_control_cart_context_001,train,healthy,,healthy,healthy,none,healthy,0,2026-08-16T20:42:56.477526+00:00,9.030543526963978,6.091931635088279,10.267870830833113,10.197191969339377,0.2033058807386779,2.6116892860527936,2.4510881465988827,14.94752166395013,6.200920515169849,7.316659346453045,3.4235626095318867,4.088672690111705,74.2296875,61.857638888888886,29.0679931640625,71.15234375,34.89501953125,52.734375,65.8203125,24.127197265625,14.09296875,83.9375,95.06119791666666,74.7265625,6.96334240435409,5.24251640787578,0.2401152553225548,0.2801344645429806,1.8008644149191613,0.7603649751880902,0.4402113014246838,2.8013446454298063,0.2401152553225548,0.2401152553225548,0.0800384184408516,0.2801344645429806,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,54.63497408622696,78.53893129769996,174.13830383323753,3.751295428571341,5.730268888888895,0.2474474736842377,17.415505999986305,79.40753911430104,15.909380666666644,45.89253500001117,6.3141245000006165,9.51991900000056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
healthy_control_cart_context_001,train,healthy,,healthy,healthy,none,healthy,0,2026-08-16T20:43:01.484713+00:00,9.030543526963978,6.091931635088279,10.267870830833113,10.197191969339377,0.2033058807386779,2.6116892860527936,2.4510881465988827,14.94752166395013,6.200920515169849,7.316659346453045,3.4235626095318867,4.088672690111705,74.2296875,61.857638888888886,29.0679931640625,71.15234375,34.89501953125,52.734375,65.8203125,24.127197265625,14.09296875,83.9375,95.06119791666666,74.7265625,5.640902544407105,4.680748919827172,0.280044807169147,0.2000320051208193,1.76028164506321,0.7601216194591134,0.5200832133141302,2.200352056329012,0.280044807169147,0.280044807169147,0.0800128020483277,0.280044807169147,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,47.23173780853596,119.47835897434597,180.5350298570203,1.8848438000000896,6.09907499999997,0.2499654736842288,15.011287230764328,19.9165935636457,20.58781457142946,54.551963571425794,6.3141245000006165,9.486004714288615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
healthy_control_cart_context_001,train,healthy,,healthy,healthy,none,healthy,0,2026-08-16T20:43:06.528188+00:00,9.028178435824891,6.09097276486639,10.266764013311604,10.202231315231304,0.2036648228582797,2.6112903826886256,2.450874257278224,14.944587745522886,6.199980151962279,7.316566140920935,3.422760829190459,4.088024418426798,74.26406250000001,61.54947916666666,29.2449951171875,70.11439732142857,35.38330078125,52.734375,65.6640625,24.334716796875,14.09296875,83.953125,95.06770833333331,72.16796875,5.160619274312918,4.440532863943673,0.2000240028803456,0.2000240028803456,1.5601872224666962,0.5600672080649678,0.4400528063367604,2.200264031683802,0.2000240028803456,0.2000240028803456,0.0800096011521382,0.2400288034564147,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,47.11443412404175,90.2536576576573,202.53562279976904,1.4678368000000772,6.578094871794979,0.2417686428571325,14.428231999997063,20.33013325455342,18.15092000000004,68.48972579999827,6.3141245000006165,7.74024850000084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
healthy_control_cart_context_001,train,healthy,,healthy,healthy,none,healthy,0,2026-08-16T20:43:11.521978+00:00,9.028178435824891,6.09097276486639,10.266764013311604,10.202231315231304,0.2036648228582797,2.6112903826886256,2.450874257278224,14.944587745522886,6.199980151962279,7.316566140920935,3.422760829190459,4.088024418426798,74.26406250000001,61.54947916666666,29.2449951171875,70.11439732142857,35.38330078125,52.734375,65.6640625,24.334716796875,14.09296875,83.953125,95.06770833333331,72.16796875,5.159587233021358,6.079513638908887,0.3199744020478361,0.1999840012798976,1.4398848092152627,0.5199584033277338,0.7199424046076314,2.999760019198464,0.1999840012798976,0.3599712023038157,0.079993600511959,0.3199744020478361,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,47.11443412404175,94.9215460526604,273.8558178747772,1.4678368000000774,6.852400000000115,0.2456373076922992,16.257461277765994,24.973777533333728,18.15092000000004,62.78098233332599,6.3141245000006165,9.301142750002327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
healthy_control_cart_context_001,train,healthy,,healthy,healthy,none,healthy,0,2026-08-16T20:43:16.520180+00:00,9.028488587773763,6.091103096910214,10.271264304513071,10.214848209314257,0.2045351469963669,2.6113944301100327,2.450639196967866,14.946270394703625,6.199431618172889,7.316752634323562,3.422277237465206,4.088436058175961,75.2046875,61.59722222222223,29.095458984375,71.23604910714286,35.05615234375,52.71484374999999,65.68359375,24.15771484375,14.09296875,83.89453125,95.10286458333331,72.55859375,7.4002960118404735,4.560182407296292,0.360014400576023,0.3200128005120204,2.3200928037121487,1.000040001600064,0.6800272010880435,3.160126405056202,0.3200128005120204,0.360014400576023,0.0800032001280051,0.4000160006400255,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,72.96997911893459,115.39501754390156,266.76749499990706,4.331964375000098,8.669679310344838,0.1066782799999776,18.643593705883283,66.08790392406331,18.7545492499994,51.47780288889125,6.3141245000006165,10.905124399997296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
healthy_control_cart_context_001,train,healthy,,healthy,healthy,none,healthy,0,2026-08-16T20:43:21.545357+00:00,9.028488587773763,6.091103096910214,10.271264304513071,10.214848209314257,0.2045351469963669,2.6113944301100327,2.450639196967866,14.946270394703625,6.199431618172889,7.316752634323562,3.422277237465206,4.088436058175961,75.2046875,61.59722222222223,29.095458984375,71.23604910714286,35.05615234375,52.71484374999999,65.68359375,24.15771484375,14.09296875,83.89453125,95.10286458333331,72.55859375,5.241048209641928,3.600720144028805,0.3200640128025604,0.3200640128025604,1.960392078415683,0.9601920384076814,0.6401280256051209,2.3604720944188835,0.2800560112022404,0.3200640128025604,0.0,0.3200640128025604,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,87.00917491605453,178.11392222227943,278.3126881249482,4.331964375000098,9.604546938775435,0.0955638749999791,15.539358125003671,79.91640513560732,20.314156999998627,51.40911987499567,0.0,10.792161374993157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
healthy_control_cart_context_001,train,healthy,,healthy,healthy,none,healthy,0,2026-08-16T20:43:26.570891+00:00,9.028458852626608,6.091073015917152,10.269780711050307,10.232458401813194,0.2049838083235632,2.61118406039354,2.4507665488619432,14.944747724941465,6.199038650649946,7.317090194630706,3.42197706087401,4.088322528888026,74.2328125,62.16145833333333,29.0740966796875,92.02845982142858,35.029296875,52.71484374999999,66.93359375,24.03564453125,14.30234375,83.94140625,94.81380208333331,68.251953125,5.080812930068811,4.280684909585534,0.2400384061449832,0.3200512081933109,1.840294447111538,0.8401344215074412,0.5600896143382942,2.520403264522324,0.2000320051208193,0.2800448071691471,0.0,0.2800448071691471,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,85.47622955908082,103.3455046729759,319.0021993333163,4.331964375000098,9.95305652173908,0.0966330952380832,16.53919421428405,78.15559836508812,19.106832999998005,48.99119385714376,0.0,12.169144999992568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
healthy_control_cart_context_001,train,healthy,,healthy,healthy,none,healthy,0,2026-08-16T20:43:31.565419+00:00,9.028458852626608,6.091073015917152,10.269780711050307,10.232458401813194,0.2049838083235632,2.61118406039354,2.4507665488619432,14.944747724941465,6.199038650649946,7.317090194630706,3.42197706087401,4.088322528888026,74.2328125,62.16145833333333,29.0740966796875,92.02845982142858,35.029296875,52.71484374999999,66.93359375,24.03564453125,14.30234375,83.94140625,94.81380208333331,68.251953125,6.80136027205441,5.281056211242247,0.3200640128025604,0.3200640128025604,2.000400080016003,0.8401680336067212,0.720144028805761,2.640528105621124,0.2000400080016003,0.3200640128025604,0.0,0.3200640128025604,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,79.68097761178268,90.0958863637008,321.4712174999295,4.617981125000142,10.938641999999817,0.0974519523809302,15.205672055556027,78.40082554546174,27.41598619999713,45.90065799999866,0.0,11.33892387499509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
healthy_control_cart_context_001,train,healthy,,healthy,healthy,none,healthy,0,2026-08-16T20:43:36.521430+00:00,9.028401802643764,6.091419960314999,10.27109652887247,10.246608895032017,0.2056213357524119,2.611102742634249,2.4509025295736384,14.947456786878249,6.200699519209535,7.315822363013172,3.422498979339978,4.088156989198747,74.2359375,61.888020833333336,28.9337158203125,72.42745535714286,35.07080078125,52.734375,65.83984375,24.2095947265625,14.090625,83.90234375,94.91796875,71.81640625,9.282227734656315,5.04120989037369,0.3200768184364247,0.4401056253500839,2.4005761382731854,1.0402496599183804,0.6001440345682963,3.600864207409778,0.2800672161318716,0.2800672161318716,0.0800192046091061,0.3600864207409778,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,82.7935649698455,145.5936031746604,323.7166851249058,6.448389727272859,14.750286666666458,0.0929345769230696,19.1854243333369,70.653959133336,25.31272442856945,46.235596000000704,5.938738499997271,13.74506977776764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
