timestamp,service,request_rate,error_rate,latency_ms,cpu,memory,error_rps,has_requests
2026-08-16T21:03:11.055111+00:00,frontend,7.6000000000000005,0.23684210526315788,104.88522502888284,9.021140371744602,74.35000000000001,1.8,1
2026-08-16T21:03:11.055111+00:00,frontend-proxy,3.95,0.1139240506329114,200.43438461540907,6.098756169371035,60.36024305555555,0.45000000000000007,1
2026-08-16T21:03:11.055111+00:00,checkout,0.30000000000000004,0.5,611.8010132856475,10.322965683387716,29.4219970703125,0.15000000000000002,1
2026-08-16T21:03:11.055111+00:00,payment,0.05,0.0,3.6088467499998838,11.675673343362268,91.39229910714286,0.0,1
2026-08-16T21:03:11.055111+00:00,cart,1.3066844444444445,0.0,34.640572909598454,0.0630011695647574,28.10546875,0.0,1
2026-08-16T21:03:11.055111+00:00,currency,0.5,0.0,0.15121392307692033,2.615226867580219,52.83203125,0.0,1
2026-08-16T21:03:11.055111+00:00,shipping,0.35,0.0,73.5322457273009,2.4601020660257316,66.81640625,0.0,1
2026-08-16T21:03:11.055111+00:00,product-catalog,2.3,0.0,62.01344992725142,14.981030767665992,25.653076171875,0.0,1
2026-08-16T21:03:11.055111+00:00,recommendation,0.05,0.0,46.380284999999276,6.221170626849075,13.9875,0.0,1
2026-08-16T21:03:11.055111+00:00,email,0.1,0.0,65.54131625001901,7.350570595775991,90.046875,0.0,1
2026-08-16T21:03:11.055111+00:00,ad,0.05,0.0,31.380177999999432,3.410930348367766,95.51692708333334,0.0,1
2026-08-16T21:03:11.055111+00:00,quote,0.2,0.0,57.40389449999203,4.087467670607977,67.2265625,0.0,1
2026-08-16T21:03:15.980424+00:00,frontend,6.550000000000001,0.12213740458015267,98.01911097707821,9.021224350577246,74.24531250000001,0.8,1
2026-08-16T21:03:15.980424+00:00,frontend-proxy,4.4,0.011363636363636364,231.720295454576,6.099765177386258,60.329861111111114,0.05,1
2026-08-16T21:03:15.980424+00:00,checkout,0.2,0.0,814.1888832498807,10.322545773091612,29.0985107421875,0.0,1
