timestamp,service,request_rate,error_rate,latency_ms,cpu,memory,error_rps,has_requests
2026-08-17T00:07:21.346712+00:00,frontend,6.4025610244097635,0.0,113.15687034999242,8.904432321783323,71.4890625,0.0,1
2026-08-17T00:07:21.346712+00:00,frontend-proxy,5.842336934773909,0.0,167.8398424657572,6.024997035458944,56.14149305555556,0.0,1
2026-08-17T00:07:21.346712+00:00,checkout,0.2000800320128051,0.0,955.3164331998674,0.003250313145880468,8.63037109375,0.0,1
2026-08-17T00:07:21.346712+00:00,payment,0.2000800320128051,0.0,1.585829599999124,19.28001993631821,85.89564732142857,0.0,1
2026-08-17T00:07:21.346712+00:00,cart,1.7206882753101238,0.0,15.008113953488476,0.45719496138992055,36.47216796875,0.0,1
2026-08-17T00:07:21.346712+00:00,currency,0.6402561024409763,0.0,0.10337918749987018,2.585009904363508,49.62890625,0.0,1
2026-08-17T00:07:21.346712+00:00,shipping,0.48019207683073223,0.0,61.46316558336791,2.440382768718784,63.96484375,0.0,1
2026-08-17T00:07:21.346712+00:00,product-catalog,3.2813125250100037,0.0,39.540020048759224,15.300961173897635,24.6795654296875,0.0,1
2026-08-17T00:07:21.346712+00:00,recommendation,0.3601440576230492,0.0,17.871846555557568,6.172657004131107,13.504687500000001,0.0,1
2026-08-17T00:07:21.346712+00:00,email,0.2000800320128051,0.0,146.88570420001633,7.30629418475445,83.015625,0.0,1
2026-08-17T00:07:21.346712+00:00,ad,0.2000800320128051,0.0,10.373927999999431,3.2996603949932424,96.01692708333334,0.0,1
2026-08-17T00:07:21.346712+00:00,quote,0.2801120448179271,0.0,17.24385814285571,3.8489236221886753,73.251953125,0.0,1
2026-08-17T00:07:26.394607+00:00,frontend,5.360857737237957,0.0,143.8396703955235,8.903601305323324,71.48593749999999,0.0,1
2026-08-17T00:07:26.394607+00:00,frontend-proxy,5.2008321331413025,0.0,204.02174615389308,6.024480627518795,56.111111111111114,0.0,1
2026-08-17T00:07:26.394607+00:00,checkout,0.36005760921747476,0.0,863.7557668887699,0.0042196942703537415,7.855224609375,0.0,1
2026-08-17T00:07:26.394607+00:00,payment,0.2000320051208193,0.0,1.585829599999124,19.284657361234647,68.0078125,0.0,1
2026-08-17T00:07:26.394607+00:00,cart,2.320371259401504,0.0,14.065987931034433,0.45758862430291586,36.63818359375,0.0,1
2026-08-17T00:07:26.394607+00:00,currency,0.9201472235557688,0.0,0.10402626086948268,2.5849593714581904,49.66796875,0.0,1
2026-08-17T00:07:26.394607+00:00,shipping,0.8001280204832772,0.0,46.585258050027186,2.440233194692546,64.00390625,0.0,1
2026-08-17T00:07:26.394607+00:00,product-catalog,3.400544087053928,0.0,46.594716035303165,15.300625514657277,24.9969482421875,0.0,1
2026-08-17T00:07:26.394607+00:00,recommendation,0.28004480716914704,0.0,17.805736285713333,6.172499825233468,13.80390625,0.0,1
