timestamp,service,request_rate,error_rate,latency_ms,cpu,memory,error_rps,has_requests
2026-08-17T02:49:46.217073+00:00,frontend,4.869073333333334,0.0,119.6496679406722,8.829615024958985,73.3609375,0.0,1
2026-08-17T02:49:46.217073+00:00,frontend-proxy,3.0534866666666667,0.013513513513513514,238.71098648641976,5.999142089204485,58.984375,0.041205,1
2026-08-17T02:49:46.217073+00:00,checkout,0.24758,0.0,317.2813568335647,0.0027121152835753817,7.7484130859375,0.0,1
2026-08-17T02:49:46.217073+00:00,payment,0.28884333333333334,0.0,2.3827742857143415,22.814842672244335,70.60267857142857,0.0,1
2026-08-17T02:49:46.217073+00:00,cart,1.2791633333333332,0.0,12.628887096773871,0.7319211890479518,36.9140625,0.0,1
2026-08-17T02:49:46.217073+00:00,currency,0.7014766666666666,0.0,0.1257011764705968,2.5892093962198404,49.8046875,0.0,1
2026-08-17T02:49:46.217073+00:00,shipping,0.5364233333333334,0.0,37.82114338461318,2.4260068255164984,64.140625,0.0,1
2026-08-17T02:49:46.217073+00:00,product-catalog,2.269483333333333,0.0,61.475733254517074,15.432098314620896,24.951171875,0.0,1
2026-08-17T02:49:46.217073+00:00,recommendation,0.24758,0.0,29.027757166666564,6.1550211193386914,13.5609375,0.0,1
2026-08-17T02:49:46.217073+00:00,email,0.24758,0.0,141.23904783333032,7.272875999081668,86.6484375,0.0,1
2026-08-17T02:49:46.217073+00:00,ad,0.04126333333333333,0.0,11.837885000000824,3.1719638887383885,95.07161458333333,0.0,1
2026-08-17T02:49:46.217073+00:00,quote,0.28884333333333334,0.0,46.409369857133626,4.211122150235447,65.13671875,0.0,1
2026-08-17T02:49:51.249991+00:00,frontend,5.720228809152366,0.0,104.62882535659537,8.829615024958985,73.3609375,0.0,1
2026-08-17T02:49:51.249991+00:00,frontend-proxy,4.960198407936317,0.00806451612903226,112.1556935483996,5.999142089204485,58.984375,0.04000160006400256,1
2026-08-17T02:49:51.249991+00:00,checkout,0.24000960038401536,0.0,354.3272921672712,0.0027121152835753817,7.7484130859375,0.0,1
2026-08-17T02:49:51.249991+00:00,payment,0.24000960038401536,0.0,2.9416609999995367,22.814842672244335,70.60267857142857,0.0,1
2026-08-17T02:49:51.249991+00:00,cart,1.6000640025601023,0.0,13.09608749999643,0.7319211890479518,36.9140625,0.0,1
2026-08-17T02:49:51.249991+00:00,currency,0.8000320012800511,0.0,0.24594165000000462,2.5892093962198404,49.8046875,0.0,1
2026-08-17T02:49:51.249991+00:00,shipping,0.48001920076803073,0.0,27.73344216670739,2.4260068255164984,64.140625,0.0,1
