timestamp,service,request_rate,error_rate,latency_ms,cpu,memory,error_rps,has_requests
2026-08-16T02:31:12.118048+00:00,frontend,11.281805088814211,0.0,92.07051075531905,4.922996194413609,77.60312499999999,0.0,1
2026-08-16T02:31:12.118048+00:00,frontend-proxy,7.201152184349496,0.0,114.64762222222505,3.090554773980201,62.03559027777777,0.0,1
2026-08-16T02:31:12.118048+00:00,checkout,0.4000640102416387,0.0,637.2353681999957,5.275285845296692,24.407958984375,0.0,1
2026-08-16T02:31:12.118048+00:00,payment,0.3600576092174748,0.0,2.048398777777771,0.33689217433135,61.74944196428571,0.0,1
2026-08-16T02:31:12.118048+00:00,cart,3.4805568891022567,0.0,6.162237931034421,1.01844114402316,58.08593749999999,0.0,1
2026-08-16T02:31:12.118048+00:00,currency,1.4002240358457354,0.0,0.12271717142857194,1.3069693633135366,57.03125,0.0,1
2026-08-16T02:31:12.118048+00:00,shipping,0.9201472235557691,0.0,266.7325632608691,1.1773552356402581,65.8984375,0.0,1
2026-08-16T02:31:12.118048+00:00,product-catalog,4.5207233157305176,0.0,44.67286892035493,7.929625085421812,27.777099609375,0.0,1
2026-08-16T02:31:12.118048+00:00,recommendation,0.32005120819331095,0.0,17.517445250000037,3.1241113253973984,13.421093749999999,0.0,1
2026-08-16T02:31:12.118048+00:00,email,0.4000640102416387,0.0,33.529783500000484,3.4210748958470596,81.6796875,0.0,1
2026-08-16T02:31:12.118048+00:00,ad,0.16002560409665548,0.0,6.549839249999991,1.604587021519089,95.015625,0.0,1
2026-08-16T02:31:12.118048+00:00,quote,0.44007041126580254,0.0,89.20252409090939,3.26833556051461,67.275390625,0.0,1
2026-08-16T02:31:17.124380+00:00,frontend,10.9617538806209,0.0,81.5394432007308,4.924466518350277,77.97500000000001,0.0,1
2026-08-16T02:31:17.124380+00:00,frontend-proxy,5.840934549527924,0.0,132.81214383561945,3.0912550308423263,60.364583333333336,0.0,1
2026-08-16T02:31:17.124380+00:00,checkout,0.5200832133141303,0.0,473.83844469230655,5.279086512558508,24.0203857421875,0.0,1
2026-08-16T02:31:17.124380+00:00,payment,0.5200832133141303,0.0,1.8221693076923027,0.34290840276902207,62.08426339285714,0.0,1
2026-08-16T02:31:17.124380+00:00,cart,3.920627300368059,0.0,5.760309183673349,1.018853737182833,58.11767578125,0.0,1
2026-08-16T02:31:17.124380+00:00,currency,1.800288046087374,0.0,0.09910448888889078,1.3075845487096105,55.80078125,0.0,1
2026-08-16T02:31:17.124380+00:00,shipping,1.0801728276524245,0.0,169.51015925925878,1.1778170268508237,64.51171875,0.0,1
2026-08-16T02:31:17.124380+00:00,product-catalog,5.48087694031045,0.0,38.6046833503651,7.93343404362156,26.885986328125,0.0,1
2026-08-16T02:31:17.124380+00:00,recommendation,0.32005120819331095,0.0,17.517445250000037,3.124796828093337,13.421093749999999,0.0,1
2026-08-16T02:31:17.124380+00:00,email,0.5200832133141303,0.0,28.922639846154198,3.4224438190901916,81.09375,0.0,1
2026-08-16T02:31:17.124380+00:00,ad,0.08001280204832774,0.0,4.952738500000123,1.6044732203237766,94.75651041666666,0.0,1
2026-08-16T02:31:17.124380+00:00,quote,0.5600896143382942,0.0,55.74116750000082,3.2698241500770053,59.74609374999999,0.0,1
2026-08-16T02:31:22.066037+00:00,frontend,12.239510419583219,0.0,80.25466018954397,4.924466518350277,77.97500000000001,0.0,1
2026-08-16T02:31:22.066037+00:00,frontend-proxy,6.679732810687573,0.0,93.67735329342024,3.0912550308423263,60.364583333333336,0.0,1
2026-08-16T02:31:22.066037+00:00,checkout,0.6399744010239591,0.0,481.758610937497,5.279086512558508,24.0203857421875,0.0,1
2026-08-16T02:31:22.066037+00:00,payment,0.6799728010879565,0.0,2.2013922352941186,0.34290840276902207,62.08426339285714,0.0,1
